Date,value
2018/5/13,0.028514279
2018/5/14,-0.003415763
2018/5/15,-0.003279874
2018/5/16,-0.071122055
2018/5/17,-0.022125425
2018/5/18,-0.020913656
2018/5/19,0.056571641
2018/5/20,0.009969989
2018/5/21,0.014242438
2018/5/22,-0.132558502
2018/5/23,-0.087664229
2018/5/24,-0.082757382
2018/5/25,-0.037209146
2018/5/26,-0.023465952
2018/5/27,-0.025882352
2018/5/28,0.020509796
2018/5/29,-0.000898943
2018/5/30,0.003643142
2018/5/31,0.018332957
2018/6/1,0.037809189
2018/6/2,0.027652967
2018/6/3,-0.012673267
2018/6/4,0.002747163
2018/6/5,-8.67E-05
2018/6/6,0.02248498
2018/6/7,-0.002453492
2018/6/8,-0.001438268
2018/6/9,-0.140456223
2018/6/10,-0.083207259
2018/6/11,-0.081491104
2018/6/12,-0.091051569
2018/6/13,-0.010322726
2018/6/14,-0.025007107
2018/6/15,0.013544906
2018/6/16,-0.027252272
2018/6/17,-0.025469629
2018/6/18,0.051499889
2018/6/19,0.033723489
2018/6/20,0.041312161
2018/6/21,-0.076523866
2018/6/22,-0.087507865
2018/6/23,-0.073921394
2018/6/24,-0.011897932
2018/6/25,0.011244698
2018/6/26,-0.018891034
2018/6/27,-0.014451861
2018/6/28,-0.055377012
2018/6/29,0.040439002
2018/6/30,0.054064149
2018/7/1,0.083334526
2018/7/2,0.065952743
2018/7/3,0.026974488
2018/7/4,0.017009478
2018/7/5,-0.012009082
2018/7/6,0.00234857
2018/7/7,0.031349361
2018/7/8,0.0205998
2018/7/9,-0.025974453
2018/7/10,-0.057290591
2018/7/11,-0.039191641
2018/7/12,-0.044468315
2018/7/13,-0.019813433
2018/7/14,-0.019047362
2018/7/15,0.057278427
2018/7/16,0.116056971
2018/7/17,0.179635868
2018/7/18,0.116735165
2018/7/19,0.065646996
2018/7/20,-0.004408109
2018/7/21,0.012658394
2018/7/22,0.046871311
2018/7/23,0.04592339
2018/7/24,0.124359798
2018/7/25,0.054098239
2018/7/26,0.005857103
2018/7/27,0.005229874
2018/7/28,0.006454475
2018/7/29,0.028986973
2018/7/30,-0.043398734
2018/7/31,-0.084981399
2018/8/1,-0.063469467
2018/8/2,-0.066529913
2018/8/3,-0.046138218
2018/8/4,-0.080358926
2018/8/5,-0.049383159
2018/8/6,-0.02864068
2018/8/7,-0.051974835
2018/8/8,-0.0925995
2018/8/9,-0.07501471
2018/8/10,-0.088850243
2018/8/11,-0.001121231
2018/8/12,-0.000676582
2018/8/13,0.007365839
2018/8/14,0.013930577
2018/8/15,-0.000370883
2018/8/16,0.004970146
2018/8/17,0.018827932
2018/8/18,0.007148945
2018/8/19,0.027929437
2018/8/20,-0.009677905
2018/8/21,0.033956975
2018/8/22,-0.030083323
2018/8/23,0.029393594
2018/8/24,0.034858369
2018/8/25,0.051508582
2018/8/26,0.019912125
2018/8/27,0.055174039
2018/8/28,0.050558784
2018/8/29,0.015071104
2018/8/30,-0.000579869
2018/8/31,-0.00347883
2018/9/1,0.054113237
2018/9/2,0.036022309
2018/9/3,0.027958955
2018/9/4,-0.02500432
2018/9/5,-0.133433885
2018/9/6,-0.090623913
2018/9/7,-0.097228947
